delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
10337.0,ekart,documents,ev van,two day,east,hot,233.3,8.76,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,1192.78
10338.0,blue dart,furniture,ev bike,two day,west,clear,187.6,28.14,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,1022.42
10339.0,amazon logistics,groceries,ev van,standard,east,foggy,221.5,15.37,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,3,1153.61
10340.0,ekart,pharmacy,truck,two day,east,foggy,213.7,34.51,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1172.03
10341.0,shadowfax,groceries,ev van,standard,west,hot,231.9,0.72,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,1161.66
10342.0,xpressbees,pharmacy,scooter,same day,north,cold,171.4,25.91,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1034.73
10343.0,amazon logistics,groceries,bike,express,west,rainy,184.7,49.26,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,3,1121.28
10344.0,shadowfax,furniture,ev van,express,west,foggy,33.3,40.42,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,2,337.76
10345.0,xpressbees,furniture,truck,same day,central,stormy,159.6,6.27,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,916.81
10346.0,amazon logistics,groceries,ev bike,two day,east,stormy,272.3,16.48,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000016,no,delivered,3,1410.94
10347.0,ecom express,automobile parts,scooter,standard,central,rainy,86.1,43.4,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,560.7
10348.0,delhivery,documents,van,standard,south,foggy,120.1,3.67,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,611.51
10349.0,xpressbees,fragile items,ev bike,same day,east,hot,179.6,35.39,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1104.17
10350.0,blue dart,cosmetics,van,standard,west,clear,90.0,3.96,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,461.88
10351.0,ecom express,furniture,bike,express,east,hot,63.9,12.68,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,delayed,3,407.54
10352.0,delhivery,documents,scooter,express,south,hot,271.7,49.18,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000007,yes,delayed,2,1556.04
10353.0,ekart,furniture,van,express,east,cold,19.8,44.29,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,failed,2,281.87
10354.0,blue dart,fragile items,ev bike,same day,east,hot,73.7,19.84,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,528.02
10355.0,shadowfax,clothing,van,express,north,rainy,190.6,33.84,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000005,yes,failed,1,1104.52
10356.0,delhivery,pharmacy,van,standard,central,foggy,252.3,23.21,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,4,1331.13
10357.0,delhivery,cosmetics,truck,same day,west,hot,41.0,2.28,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,3,311.84
10358.0,fedex,pharmacy,bike,express,north,rainy,94.1,41.93,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,failed,1,646.29
10359.0,ecom express,clothing,truck,standard,south,hot,244.7,39.48,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,1341.94
10360.0,fedex,furniture,scooter,two day,east,hot,50.4,48.0,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,396.0
10361.0,fedex,clothing,ev van,express,east,clear,19.4,4.32,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000002,no,delivered,4,159.96
10362.0,shadowfax,automobile parts,scooter,same day,north,rainy,13.3,10.3,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,197.4
10363.0,fedex,groceries,scooter,same day,south,rainy,269.2,14.61,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1489.83
10364.0,dhl,groceries,van,standard,central,foggy,245.4,30.9,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,1319.7
10365.0,shadowfax,fragile items,van,two day,south,hot,140.7,48.02,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,847.56
10366.0,delhivery,groceries,truck,standard,south,rainy,272.2,41.44,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,4,1485.32
10367.0,ekart,clothing,ev bike,same day,central,clear,29.2,44.02,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,5,378.06
10368.0,xpressbees,automobile parts,ev van,same day,central,foggy,12.1,49.13,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,307.89
10369.0,dhl,pharmacy,ev van,standard,north,cold,147.2,37.09,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,847.27
10370.0,delhivery,pharmacy,scooter,standard,south,cold,232.8,25.34,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,1240.02
10371.0,blue dart,electronics,truck,two day,central,foggy,22.8,10.79,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,146.37
10372.0,amazon logistics,furniture,scooter,standard,central,rainy,105.1,15.84,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,573.02
10373.0,ekart,furniture,ev bike,standard,east,foggy,42.7,30.99,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,306.47
10374.0,delhivery,documents,bike,two day,west,foggy,215.8,46.99,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,1219.97
10375.0,xpressbees,pharmacy,ev van,standard,south,rainy,80.9,23.65,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,475.45
10376.0,fedex,documents,van,same day,south,stormy,164.1,25.07,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,3,995.71
10377.0,fedex,furniture,ev bike,express,central,stormy,3.6,26.45,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,2,145.85
10378.0,ecom express,fragile items,ev bike,express,west,rainy,129.1,41.27,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,3,819.31
10379.0,ekart,cosmetics,van,standard,west,hot,25.4,32.62,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,5,224.86
10380.0,shadowfax,documents,ev van,same day,south,cold,270.4,25.12,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,3,1527.36
10381.0,xpressbees,clothing,scooter,express,north,hot,195.1,30.53,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,delayed,3,1117.09
10382.0,shadowfax,electronics,ev bike,same day,north,clear,165.9,7.86,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,953.08
10383.0,blue dart,groceries,ev van,two day,west,foggy,99.5,1.51,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,502.03
10384.0,xpressbees,electronics,bike,express,south,clear,8.8,16.88,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,2,144.64
10385.0,xpressbees,clothing,ev van,standard,east,foggy,116.2,48.93,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,727.79
10386.0,blue dart,automobile parts,ev van,same day,west,stormy,62.2,32.93,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,509.79
10387.0,blue dart,fragile items,van,express,west,cold,150.3,4.36,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,delivered,5,814.58
10388.0,xpressbees,pharmacy,ev van,same day,north,stormy,32.2,26.21,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,339.63
10389.0,blue dart,cosmetics,bike,two day,east,rainy,167.8,7.13,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,860.39
10390.0,amazon logistics,furniture,scooter,standard,west,rainy,248.1,35.28,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1346.34
10391.0,delhivery,pharmacy,ev bike,standard,east,stormy,125.0,28.97,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,4,711.91
10392.0,ecom express,automobile parts,ev van,express,west,clear,16.0,33.97,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,delayed,3,231.91
10393.0,xpressbees,electronics,bike,two day,south,rainy,175.0,37.9,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,988.7
10394.0,dhl,groceries,ev bike,express,south,clear,280.7,20.66,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,3,1515.48
10395.0,ekart,clothing,bike,express,south,cold,282.0,12.71,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,no,delivered,4,1498.13
10396.0,dhl,fragile items,ev bike,two day,north,rainy,114.5,4.27,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,585.31
10397.0,xpressbees,fragile items,ev van,two day,north,foggy,129.6,46.75,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,788.25
10398.0,xpressbees,cosmetics,van,two day,east,foggy,87.5,0.91,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,440.23
10399.0,blue dart,pharmacy,bike,two day,central,hot,272.5,36.99,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,1473.47
10400.0,fedex,furniture,scooter,two day,north,stormy,63.7,45.21,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,454.13
10401.0,ecom express,electronics,truck,standard,south,rainy,167.3,24.38,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,5,909.64
10402.0,ekart,cosmetics,ev bike,express,north,stormy,147.6,0.71,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000004,yes,failed,1,790.13
10403.0,xpressbees,automobile parts,truck,two day,south,hot,27.2,33.97,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,237.91
10404.0,blue dart,automobile parts,van,same day,north,hot,151.4,11.7,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,892.1
10405.0,amazon logistics,groceries,truck,standard,central,rainy,169.6,14.96,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,892.88
10406.0,blue dart,clothing,ev van,same day,south,clear,83.4,27.75,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,600.25
10407.0,ekart,pharmacy,ev bike,standard,central,hot,53.0,8.16,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,3,289.48
10408.0,fedex,electronics,bike,express,west,stormy,134.5,17.04,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,yes,delayed,2,773.62
10409.0,dhl,electronics,scooter,two day,south,clear,289.8,33.25,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,1548.75
10410.0,blue dart,fragile items,van,two day,south,clear,287.4,34.7,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,1541.1
10411.0,shadowfax,automobile parts,scooter,standard,north,clear,117.7,45.14,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,723.92
10412.0,delhivery,groceries,ev bike,express,central,stormy,238.9,33.23,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,delayed,2,1344.19
10413.0,ecom express,furniture,ev van,express,central,rainy,233.1,3.9,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000006,yes,delayed,2,1227.2
10414.0,delhivery,furniture,truck,same day,west,rainy,282.4,5.7,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1529.1
10415.0,dhl,clothing,ev van,two day,north,cold,198.4,39.59,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1110.77
10416.0,ecom express,documents,van,two day,central,stormy,89.3,27.53,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,529.09
10417.0,blue dart,documents,ev bike,standard,south,clear,295.1,7.49,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,1497.97
10418.0,delhivery,fragile items,ev bike,same day,west,foggy,103.7,30.23,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,709.19
10419.0,xpressbees,groceries,scooter,standard,east,foggy,41.0,11.71,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,5,240.13
10420.0,delhivery,cosmetics,ev bike,same day,north,hot,144.9,3.14,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,833.92
10421.0,ecom express,clothing,truck,same day,south,stormy,288.7,13.7,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,1584.6
10422.0,fedex,automobile parts,truck,express,north,clear,194.2,15.45,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,delayed,3,1067.35
10423.0,amazon logistics,fragile items,scooter,two day,north,rainy,184.7,22.69,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,3,991.57
10424.0,ekart,furniture,scooter,same day,south,stormy,100.0,47.89,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,failed,1,743.67
10425.0,blue dart,documents,ev van,two day,north,rainy,220.2,26.75,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,3,1181.25
10426.0,ecom express,automobile parts,truck,express,west,rainy,55.0,48.85,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,yes,delayed,3,471.55
10427.0,xpressbees,fragile items,bike,express,west,cold,29.9,24.18,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,failed,1,272.04
10428.0,ecom express,furniture,truck,same day,west,clear,262.2,30.93,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1503.79
10429.0,ekart,documents,truck,standard,east,rainy,156.1,36.22,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,889.16
10430.0,dhl,pharmacy,ev bike,two day,south,stormy,266.0,11.84,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000016,no,delivered,3,1365.52
10431.0,shadowfax,groceries,ev van,express,west,hot,11.6,42.93,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,delayed,3,236.79
10432.0,fedex,cosmetics,truck,standard,west,hot,211.6,0.67,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,1059.08
10433.0,ekart,fragile items,bike,express,south,rainy,38.8,35.79,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000002,yes,delayed,2,351.37
10434.0,dhl,furniture,van,same day,south,stormy,45.4,28.9,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,413.7
10435.0,shadowfax,electronics,scooter,same day,central,hot,63.1,39.46,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,533.88
10436.0,delhivery,pharmacy,bike,standard,west,clear,13.0,47.77,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,3,208.31
10437.0,dhl,fragile items,ev van,standard,east,stormy,296.4,36.5,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000024,no,delivered,3,1591.5
10438.0,ekart,documents,scooter,same day,south,stormy,195.5,16.2,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1126.1
10439.0,delhivery,automobile parts,scooter,two day,south,rainy,271.2,47.06,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,5,1497.18
10440.0,blue dart,groceries,van,standard,south,hot,44.5,8.35,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,247.55
10441.0,fedex,cosmetics,van,two day,central,foggy,238.9,23.45,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,3,1264.85
10442.0,delhivery,cosmetics,truck,express,east,clear,28.5,2.18,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,199.04
10443.0,dhl,clothing,scooter,standard,east,foggy,41.5,25.41,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,283.73
10444.0,shadowfax,electronics,ev bike,express,central,foggy,262.5,31.24,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,failed,1,1456.22
10445.0,amazon logistics,automobile parts,bike,two day,west,hot,54.2,38.19,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,5,385.57
10446.0,delhivery,cosmetics,ev van,express,west,rainy,241.5,9.86,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000006,yes,delayed,3,1287.08
10447.0,dhl,pharmacy,ev van,two day,south,hot,273.9,49.52,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,4,1518.96
10448.0,delhivery,documents,truck,same day,south,hot,12.3,16.14,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,5,209.92
10449.0,dhl,electronics,bike,two day,north,stormy,281.0,27.12,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000016,no,delivered,3,1486.36
10450.0,fedex,documents,ev bike,express,east,foggy,165.4,46.48,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000005,no,delivered,5,1016.44
10451.0,amazon logistics,furniture,ev bike,standard,south,clear,185.0,28.1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,5,1009.3
10452.0,dhl,cosmetics,truck,express,east,rainy,251.8,14.95,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,delayed,3,1353.85
10453.0,ecom express,documents,scooter,two day,east,rainy,201.8,20.97,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,1071.91
10454.0,blue dart,clothing,van,two day,north,stormy,289.2,12.82,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000016,no,delivered,4,1484.46
10455.0,delhivery,documents,van,express,east,cold,275.6,0.96,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,5,1430.88
10456.0,delhivery,automobile parts,truck,standard,west,hot,76.1,12.36,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,417.58
10457.0,dhl,pharmacy,scooter,standard,central,cold,222.3,36.54,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1221.12
10458.0,blue dart,automobile parts,van,express,south,foggy,116.5,3.1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000004,yes,delayed,3,641.8
10459.0,delhivery,electronics,ev van,two day,south,clear,35.9,38.05,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,293.65
10460.0,ekart,furniture,van,same day,east,cold,91.7,33.1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,3,657.8
10461.0,ecom express,furniture,truck,express,central,cold,16.1,38.33,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,245.49
10462.0,amazon logistics,groceries,ev van,two day,north,stormy,157.8,18.46,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,844.38
10463.0,delhivery,groceries,ev van,standard,east,foggy,3.6,29.33,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,3,98.49
10464.0,ecom express,electronics,truck,express,west,clear,53.2,43.51,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,5,446.53
10465.0,blue dart,electronics,scooter,same day,north,hot,297.1,22.31,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,1632.7205999999999
10466.0,dhl,fragile items,bike,express,north,cold,282.1,39.16,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,failed,1,1577.98
10467.0,ekart,groceries,ev van,same day,north,foggy,181.0,42.11,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1131.33
10468.0,dhl,clothing,truck,two day,south,hot,295.3,34.48,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1579.94
